所属项目,电压条件文件夹,电压条件,项目标记,器件总数,P-switch器件数,P-switch均值(V),P-switch中位数(V),P-switch标准差(V),P-switch最小值(V),P-switch最大值(V),P-switch范围(V),P-switch FWHM(V),N-switch器件数,N-switch均值(V),N-switch中位数(V),N-switch标准差(V),N-switch最小值(V),N-switch最大值(V),N-switch范围(V),N-switch FWHM(V)
26B-W110-555TC2-20260421-ND216,2_np1_second,-1v~1v_second,正常,42,42,0.7433333333333332,0.73,0.10846302430910003,0.55,0.99,0.43999999999999995,0.25543042224793056,42,-0.9097619047619048,-0.92,0.05916030703090296,-1.0,-0.68,0.31999999999999995,0.13932252305777648
26B-W110-555TC2-20260421-ND216,3_np1.5,-1.5v~1.5v,正常,140,140,1.0272857142857141,1.0,0.20133312120396565,0.63,1.5,0.87,0.4741395004353391,140,-1.4285714285714286,-1.47,0.0911917217353221,-1.5,-1.06,0.43999999999999995,0.21475650468668353
26B-W110-555TC2-20260421-ND216,4_np1.5_second,-1.5v~1.5v_second,正常,88,88,0.8914772727272727,0.85,0.18033519092714367,0.57,1.44,0.87,0.4246893746334233,88,-1.3669318181818182,-1.4,0.10702194376496312,-1.5,-1.05,0.44999999999999996,0.2520366775664881
26B-W110-555TC2-20260421-ND216,5_np2,-2v~2v,正常,194,194,1.1816494845360823,1.1,0.3117481393834763,0.6,2.0,1.4,0.7341668682480866,194,-1.8773195876288655,-1.94,0.15374102080974295,-2.0,-1.24,0.76,0.36206010400694466
26B-W110-555TC2-20260421-ND216,6_n2.5p2,-2.5v~2v,正常,198,198,1.1873737373737374,1.13,0.2702812442288592,0.72,1.98,1.26,0.6365123301589634,198,-2.004545454545455,-1.95,0.30473013017769873,-2.5,-1.35,1.15,0.7176394565684805
26B-W110-555TC2-20260421-ND216,7_np2.5,-2.5v~2.5v,正常,248,247,1.334008097165992,1.15,0.4910579750839192,0.7,2.48,1.78,1.1564415313226297,247,-2.284939271255061,-2.35,0.2474157004261309,-2.5,-1.1,1.4,0.5826639745035382
26B-W110-555TC2-20260421-ND216,8_n3p3,-3v~3v,正常,403,403,1.6715136476426802,1.26,0.7787357030541804,0.72,3.0,2.2800000000000002,1.8339225806925947,403,-2.7821836228287844,-2.94,0.28832367803080383,-3.0,-1.11,1.89,0.679002261762543
26B-W110-555TC2-20260421-ND216,9_n3p3,-3v~3v,正常,280,280,1.3605000000000003,1.08,0.6762889724027359,0.63,3.0,2.37,1.592660530008443,280,-2.702464285714286,-2.76,0.26348232917601594,-3.0,-1.44,1.56,0.6205008852095175
26B-W110-555TC2-20260421-ND216,open_1,-1v~1vopen_1,正常,1,1,0.07,0.07,,0.07,0.07,,,1,-0.92,-0.92,,-0.92,-0.92,,
26B-W110-555TC2-20260421-ND216,open_2,-1v~1vopen_2,正常,4,4,0.9625,1.005,0.3617895336610316,0.57,1.27,0.7000000000000001,0.8520143517717295,4,-0.7424999999999999,-0.6950000000000001,0.2888338622807236,-1.09,-0.49,0.6000000000000001,0.6802037456711041
26B-W110-555TC2-20260421-ND216,open_3,-3v~2vopen_3,正常,8,8,1.1012499999999998,1.1600000000000001,0.7352635581884907,0.02,2.01,1.9899999999999998,1.7315456795338955,8,-0.48,-0.36,0.35536701350253974,-0.99,-0.06,0.9299999999999999,0.8368893167984811
26B-W110-555TC2-20260421-ND216,open_4,-1.5v~1.5vopen_4,正常,4,4,0.6950000000000001,0.73,0.3433656942677879,0.26,1.06,0.8,0.8086262100006405,4,-0.9950000000000001,-0.88,0.32264531609803354,-1.47,-0.75,0.72,0.759829719410869
26B-W110-555TC2-20260421-ND216,open_5,-2.5v~2vopen_5,正常,5,5,0.38,0.32,0.19544820285692063,0.18,0.7,0.52,0.46028051772804807,5,-1.3780000000000001,-1.45,1.0042758585169713,-2.48,-0.23,2.25,2.3650696468074672
26B-W110-555TC2-20260421-ND216,open_6,-3v~3vopen_6,正常,6,6,1.9299999999999997,2.01,1.1137504208753413,0.45,3.0,2.55,2.6228822411614288,6,-2.1950000000000003,-2.295,0.5690254827334186,-2.7,-1.14,1.5600000000000003,1.3400550118372008
26B-W110-555TC2-20260421-ND216,open_7,-2v~2vopen_7,正常,7,7,1.0057142857142858,1.18,0.6308422185950341,0.08,1.74,1.66,1.4856334247913052,7,-1.1114285714285714,-0.86,0.7907681617985677,-2.0,-0.04,1.96,1.862259021035627
26B-W110-556TC2-20260422-ND215,1_np1,-1v~1v,正常,1,1,0.56,0.56,,0.56,0.56,,,1,-0.99,-0.99,,-0.99,-0.99,,
26B-W110-556TC2-20260422-ND215,2_np1.5,-1.5v~1.5v,正常,1,1,1.32,1.32,,1.32,1.32,,,1,-0.99,-0.99,,-0.99,-0.99,,
26B-W110-556TC2-20260422-ND215,3_np2,-2v~2v,正常,3,3,1.7533333333333332,1.94,0.3585154575933,1.34,1.98,0.6399999999999999,0.8443039026322215,3,-1.9866666666666666,-2.0,0.02309401076758505,-2.0,-1.96,0.040000000000000036,0.05438639535766279
26B-W110-556TC2-20260422-ND215,4_np2.5,-2.5v~2.5v,正常,142,142,1.7866901408450704,1.56,0.6269330071905168,0.72,2.97,2.25,1.476427231933667,142,-1.8411971830985914,-1.9649999999999999,0.47708702745417264,-2.91,-0.63,2.2800000000000002,1.1235399496545766
26B-W110-556TC2-20260422-ND215,5_np3,-3v~3v,正常,5,5,2.034,1.89,0.5053018899628222,1.44,2.67,1.23,1.1899859508624464,5,-2.508,-2.97,0.969932987375932,-3.0,-0.78,2.2199999999999998,2.28419218527032
26B-W110-556TC2-20260422-ND215,6_np3,-3v~3v,正常,188,188,1.9651595744680854,1.815,0.6814513263826661,0.24,3.0,2.76,1.6048178736311787,188,-1.8928723404255317,-1.98,0.4710033035533079,-3.0,-0.78,2.2199999999999998,1.10921277986804
26B-W110-556TC2-20260422-ND215,7_np3.3,-3.3v~3.3v,正常,560,560,2.3932857142857142,2.61,0.6887648771295533,0.46,3.3,2.84,1.6220412856400979,560,-2.133392857142857,-2.18,0.4086365338104643,-3.3,-0.73,2.57,0.9623390371236433
26B-W110-556TC2-20260422-ND215,open_17,-1.5v~1.5vopen_17,正常,17,17,0.5870588235294116,0.61,0.4744834652793809,0.03,1.36,1.33,1.117408560732942,17,-0.8594117647058823,-0.87,0.39770388777700066,-1.41,-0.21,1.2,0.9365926557148365
26B-W110-556TC2-20260422-ND215,open_32,-2v~2vopen_32,正常,32,32,0.9125,0.89,0.5321350786553014,0.12,2.0,1.88,1.2531781102332349,32,-0.878125,-0.67,0.5629956597552291,-1.86,-0.04,1.82,1.3258547787235646
26B-W110-556TC2-20260422-ND215,open_5,-1v~1vopen_5,正常,5,5,0.21200000000000002,0.22,0.12029131306956457,0.06,0.36,0.3,0.2832860422788246,5,-0.6599999999999999,-0.72,0.38736287896493127,-0.96,-0.01,0.95,0.9122395799624131
26B-W110-556TC2-20260422-ND215,open_57,-3v~3vopen_57,正常,57,57,1.6131578947368423,1.74,0.8904315925733046,0.15,3.0,2.85,2.0969664005101323,57,-1.6326315789473684,-1.62,0.8105741490621444,-2.91,-0.06,2.85,1.9089021210413502
26B-W110-557TC2-20260423-ND214,3_np2,-2v~2v,正常,3,3,1.6066666666666667,1.62,0.08082903768654758,1.52,1.68,0.15999999999999992,0.19035238375181954,3,-1.9933333333333334,-2.0,0.011547005383792525,-2.0,-1.98,0.020000000000000018,0.027193197678831396
26B-W110-557TC2-20260423-ND214,4_np2.5,-2.5v~2.5v,正常,3,3,2.123333333333333,2.27,0.32578111260988313,1.75,2.35,0.6000000000000001,0.7672145201962748,3,-1.9166666666666667,-2.35,0.8836477427874375,-2.5,-0.9,1.6,2.0809904342644154
26B-W110-557TC2-20260423-ND214,5_np2.5_second,-2.5v~2.5v_second,正常,2,2,2.34,2.34,0.05656854249492385,2.3,2.38,0.08000000000000007,0.13321891757554566,2,-1.9649999999999999,-1.9649999999999999,0.7566042558696059,-2.5,-1.43,1.07,1.7818030225729218
26B-W110-557TC2-20260423-ND214,6_np3,-3v~3v,正常,198,198,2.422878787878788,2.52,0.3887377666536772,1.05,2.97,1.9200000000000002,0.9154774404694098,198,-1.9799999999999998,-1.935,0.4037162394931084,-3.0,-0.51,2.49,0.9507517440062703
26B-W110-557TC2-20260423-ND214,7_np3.3,-3.3v~3.3v,正常,454,454,2.516189427312775,2.67,0.5530579404103023,1.02,3.3,2.28,1.302451449666262,454,-2.100308370044053,-2.11,0.38633489466376836,-3.3,-0.33,2.9699999999999998,0.9098186769331745
26B-W110-557TC2-20260423-ND214,open_12,-1v~1vopen_12,正常,12,12,0.4283333333333333,0.435,0.2650500238662792,0.01,0.87,0.86,0.6241928062050874,12,-0.6166666666666666,-0.675,0.2442179850920571,-0.98,-0.25,0.73,0.5751333548917945
26B-W110-557TC2-20260423-ND214,open_27,-1.5v~1.5vopen_27,正常,27,27,0.6896296296296295,0.54,0.4136654304133817,0.07,1.36,1.29,0.974182088623514,27,-0.7907407407407406,-0.99,0.49869002184898176,-1.44,-0.06,1.38,1.174415001454352
26B-W110-557TC2-20260423-ND214,open_32,-3.3v~3.3vopen_32,正常,32,32,2.1190625,2.4400000000000004,0.8092743040487251,0.2,3.17,2.9699999999999998,1.9058409860347476,32,-1.8650000000000002,-1.9449999999999998,0.8174784203524491,-3.27,-0.13,3.14,1.9251616799300177
26B-W110-557TC2-20260423-ND214,open_44,-2v~2vopen_44,正常,44,44,0.8581818181818183,0.71,0.6180211207622643,0.04,2.0,1.96,1.4554397393951326,44,-1.1936363636363636,-1.31,0.6421297808006732,-2.0,-0.02,1.98,1.5122156337855852
26B-W110-557TC2-20260423-ND214,open_56,-3v~3vopen_56,正常,56,56,1.7169642857142857,2.0549999999999997,1.0116879138671842,0.06,2.97,2.91,2.382525037157219,56,-1.7726785714285713,-2.025,0.7726918498374334,-3.0,-0.09,2.91,1.8196893063671558
26B-W110-557TC2-20260423-ND214,open_60,-2.5v~2.5vopen_60,正常,60,60,1.234333333333333,1.275,0.643503036661126,0.05,2.5,2.45,1.5154496513369515,60,-1.2936666666666667,-1.38,0.7550978535008439,-2.5,-0.05,2.45,1.7782554449944874
26B-W110-557TC2-20260423-ND214,open_69,-2.5v~2.5vopen_69,正常,69,69,1.2218840579710142,1.35,0.7575779427233462,0.05,2.5,2.45,1.7840960551134804,69,-1.3281159420289854,-1.35,0.7080343032615407,-2.48,-0.05,2.43,1.6674207841809283
26B-W113-567TC2-20260507-ND28,1_np1,-1v~1v,正常,30,30,0.8160000000000001,0.85,0.16268437815768214,0.27,0.99,0.72,0.3831217105613414,30,-0.9183333333333332,-0.94,0.05901977069875257,-1.0,-0.81,0.18999999999999995,0.13899155999556229
26B-W113-567TC2-20260507-ND28,2_np1.5,-1.5v~1.5v,正常,86,86,1.1048837209302327,1.16,0.2155853546594454,0.54,1.44,0.8999999999999999,0.5077035102229939,86,-1.420581395348837,-1.47,0.10307455498370546,-1.5,-1.02,0.48,0.24274057698662638
26B-W113-567TC2-20260507-ND28,3_np2,-2v~2v,正常,146,146,1.2636986301369864,1.18,0.3398011866972644,0.68,2.0,1.3199999999999998,0.8002317946720576,146,-1.8969863013698633,-1.96,0.15962615749268963,-2.0,-1.08,0.9199999999999999,0.3759196008952841
26B-W113-567TC2-20260507-ND28,4_np2.5,-2.5v~2.5v,正常,300,300,1.7684333333333333,2.1,0.614465435529472,0.38,2.5,2.12,1.4470661006719066,300,-2.3817333333333335,-2.48,0.1857957546079116,-2.5,-1.25,1.25,0.4375490021016318
26B-W113-567TC2-20260507-ND28,6_np3,-3v~3v,正常,341,341,1.6122580645161289,1.29,0.7073545605870523,0.72,2.97,2.25,1.6658199901825081,341,-2.8810557184750736,-2.97,0.19450102027064153,-3.0,-1.95,1.05,0.4580499027373608
26B-W113-567TC2-20260507-ND28,7_n3.3p3,-3.3v~3v,正常,123,123,1.263170731707317,1.11,0.5226560745376442,0.54,2.97,2.43,1.230855055536152,123,-2.9979674796747964,-3.13,0.33007937284293115,-3.3,-2.05,1.25,0.7773369230451028
26B-W113-567TC2-20260507-ND28,open_12,-1.5v~1.5vopen_12,正常,12,12,0.7066666666666667,0.755,0.5370514336860506,0.03,1.47,1.44,1.264756126330649,12,-0.7908333333333334,-0.855,0.45416173197207926,-1.4,-0.2,1.2,1.0695508787942467
26B-W113-567TC2-20260507-ND28,open_18,-2v~2vopen_18,正常,18,18,0.9233333333333333,0.88,0.46830105952575124,0.12,1.62,1.5,1.1028489951831442,18,-0.9711111111111109,-1.08,0.6225270028529251,-1.86,-0.04,1.82,1.4660510917186385
26B-W113-567TC2-20260507-ND28,open_32,-2.5v~2.5vopen_32,正常,32,32,1.3849999999999998,1.365,0.7743300954852482,0.15,2.48,2.33,1.8235473748677595,32,-1.2309375,-1.1,0.6304343580728367,-2.35,-0.05,2.3000000000000003,1.4846729132615304
26B-W113-567TC2-20260507-ND28,open_44,-3v~3vopen_44,正常,44,44,1.5968181818181817,1.77,0.9735926580699857,0.03,2.91,2.8800000000000003,2.2928107097548165,44,-1.4863636363636366,-1.5,0.721262107339727,-2.85,-0.24,2.6100000000000003,1.698572262785057
26B-W113-567TC2-20260507-ND28,open_6,-1v~1vopen_6,正常,6,6,0.3683333333333334,0.315,0.28985628622934273,0.1,0.9,0.8,0.6826115540701021,6,-0.5633333333333334,-0.635,0.2829605390627227,-0.83,-0.15,0.6799999999999999,0.666372069492712
26B-W113-567TC2-20260507-ND28,open_74,-3.3v~3vopen_74,正常,74,74,1.6431081081081083,1.725,0.8176058025885755,0.15,3.0,2.85,1.9254616650960954,74,-1.712027027027027,-1.665,0.977137249693709,-3.27,-0.1,3.17,2.3011582230286844
26B-W113-569TC2-20260507-ND25,10_np5,-5v~5v,正常,2,2,2.9749999999999996,2.9749999999999996,1.8738329701443508,1.65,4.3,2.65,4.412876644689946,2,-5.0,-5.0,0.0,-5.0,-5.0,0.0,0.0
26B-W113-569TC2-20260507-ND25,1_np1,-1v~1v,正常,1,1,0.77,0.77,,0.77,0.77,,,1,-0.84,-0.84,,-0.84,-0.84,,
26B-W113-569TC2-20260507-ND25,2_np1.5,-1.5v~1.5v,正常,1,1,1.2,1.2,,1.2,1.2,,,1,-1.26,-1.26,,-1.26,-1.26,,
26B-W113-569TC2-20260507-ND25,3_np2,-2v~2v,正常,1,1,1.94,1.94,,1.94,1.94,,,1,-2.0,-2.0,,-2.0,-2.0,,
26B-W113-569TC2-20260507-ND25,6_np3.3,-3.3v~3.3v,正常,1,1,2.9,2.9,,2.9,2.9,,,1,-3.04,-3.04,,-3.04,-3.04,,
26B-W113-569TC2-20260507-ND25,7_np3.6,-3.6v~3.6v,正常,3,3,3.3266666666666667,3.28,0.18448125469362275,3.17,3.53,0.3599999999999999,0.4344533548034816,3,-2.9266666666666663,-2.95,0.10692676621563627,-3.02,-2.81,0.20999999999999996,0.2518125344378234
26B-W113-569TC2-20260507-ND25,8_np4,-4v~4v,正常,2,2,2.64,2.64,0.8485281374238571,2.04,3.24,1.2000000000000002,1.9982837636331836,2,-3.88,-3.88,0.05656854249492385,-3.92,-3.84,0.08000000000000007,0.13321891757554566
26B-W113-569TC2-20260507-ND25,9_np4.5,-4.5v~4.5v,正常,2,2,3.125,3.125,0.8555992052357225,2.52,3.73,1.21,2.0149361283301266,2,-4.48,-4.48,0.028284271247461926,-4.5,-4.46,0.040000000000000036,0.06660945878777283
26B-W113-569TC2-20260507-ND25,open_1,-1v~1vopen_1,正常,1,1,0.49,0.49,,0.49,0.49,,,1,-0.29,-0.29,,-0.29,-0.29,,
26B-W113-569TC2-20260507-ND25,open_124,-3v~3vopen_124,正常,124,124,1.5212903225806453,1.5,0.9015009775859997,0.03,2.94,2.91,2.123034802215029,124,-1.5989516129032262,-1.605,0.9132999387536707,-2.97,-0.03,2.9400000000000004,2.1508213557648945
26B-W113-569TC2-20260507-ND25,open_141,-3.3v~3.3vopen_141,正常,141,141,1.5662411347517728,1.48,0.9032137375640482,0.03,3.27,3.24,2.1270683519633335,141,-1.8747517730496457,-2.01,0.9671915023556485,-3.3,-0.03,3.27,2.2777359880475525
26B-W113-569TC2-20260507-ND25,open_157,-3.6v~3.6vopen_157,正常,157,157,1.6822292993630574,1.76,1.0063545526037534,0.07,3.6,3.5300000000000002,2.3699649713818394,157,-1.80859872611465,-1.87,1.131850911287782,-3.6,-0.04,3.56,2.6655088960827262
26B-W113-569TC2-20260507-ND25,open_200,-4v~4vopen_200,正常,200,200,2.0610000000000004,2.28,1.2190444400158955,0.04,4.0,3.96,2.870849656237434,200,-2.2478,-2.32,1.1468826702398474,-4.0,-0.04,3.96,2.7009086884148403
26B-W113-569TC2-20260507-ND25,open_210,-4.5v~4.5vopen_210,正常,210,210,2.2590476190476187,2.185,1.298931120243812,0.04,4.5,4.46,3.0589827881741773,210,-2.5597619047619045,-2.79,1.3476037356014121,-4.5,-0.04,4.46,3.1736067973413253
26B-W113-569TC2-20260507-ND25,open_22,-1.5v~1.5vopen_22,正常,22,22,0.6963636363636364,0.75,0.4836128464809276,0.09,1.44,1.3499999999999999,1.1389082534625845,22,-0.8245454545454546,-0.8200000000000001,0.4914093170495619,-1.47,-0.09,1.38,1.1572689416517183
26B-W113-569TC2-20260507-ND25,open_233,-5v~5vopen_233,正常,233,233,2.4607296137339056,2.45,1.4622965168871467,0.05,5.0,4.95,3.4437082972692306,233,-3.02381974248927,-3.3,1.4576718867550889,-5.0,-0.05,4.95,3.432817293308234
26B-W113-569TC2-20260507-ND25,open_36,-2v~2vopen_36,正常,36,36,1.0483333333333331,1.08,0.5171432517756979,0.12,1.9,1.7799999999999998,1.2178723579317685,36,-0.8738888888888889,-0.71,0.5404510168251158,-2.0,-0.02,1.98,1.2727621446231476
26B-W113-569TC2-20260507-ND25,open_83,-2.5v~2.5vopen_83,正常,83,83,1.3913253012048192,1.63,0.781953106766199,0.05,2.5,2.45,1.8414995664343987,83,-1.551927710843373,-1.75,0.7182269120198532,-2.5,-0.13,2.37,1.6914243778067544
